code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,average_score,assessment_count,active_weeks,AI_Resilience_Score,Resilience_Level,Recommended_Intervention
1,3,1723749,0,11,0,7,1,0,120,0,2,598.0,61.25,5.0,20.0,39.22444101233991,Very Low,Immediate counseling and academic support
1,3,1732956,0,10,3,4,1,0,120,0,2,3717.0,59.4,5.0,37.0,50.548137479878065,Low,Mentoring and personalized study plan
1,3,1733023,0,6,1,6,1,0,60,1,0,1356.0,82.8,5.0,26.0,51.86260517246083,Low,Mentoring and personalized study plan
1,3,1752834,0,1,2,4,1,0,180,0,2,1256.0,76.8,5.0,24.0,48.22992106224056,Low,Mentoring and personalized study plan
1,3,1757561,0,6,2,5,1,1,60,0,1,995.0,82.66666666666667,3.0,19.0,46.41576060654789,Low,Mentoring and personalized study plan
1,3,1784816,0,11,0,2,1,0,120,0,2,618.0,67.6,5.0,29.0,47.01097783438396,Low,Mentoring and personalized study plan
1,3,1813493,1,12,2,4,1,0,60,0,1,959.0,49.75,4.0,22.0,35.50383264359061,Very Low,Immediate counseling and academic support
1,3,1832218,0,6,1,7,1,1,60,0,2,618.0,61.0,5.0,17.0,37.39423364833745,Very Low,Immediate counseling and academic support
1,3,1835389,0,5,1,9,1,0,60,0,2,2236.0,57.4,5.0,39.0,49.87580673774819,Low,Mentoring and personalized study plan
1,3,1843123,0,6,1,9,1,0,60,0,2,796.0,80.6,5.0,18.0,45.9400392715063,Low,Mentoring and personalized study plan
1,3,1874935,0,8,0,5,1,0,120,0,0,285.0,62.2,5.0,19.0,38.80427928223413,Very Low,Immediate counseling and academic support
1,3,1888723,0,5,2,4,1,0,60,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,1891028,0,8,0,2,1,1,60,0,1,109.0,36.5,2.0,5.0,18.654589135289612,Very Low,Immediate counseling and academic support
1,3,1903095,0,0,2,2,1,0,60,0,2,1638.0,64.0,5.0,29.0,46.28389064235181,Low,Mentoring and personalized study plan
1,3,1926542,0,6,4,9,0,0,60,0,2,320.0,59.2,5.0,20.0,38.2101373254624,Very Low,Immediate counseling and academic support
1,3,1928536,0,3,2,6,0,0,60,0,3,25.0,48.25,4.0,2.0,22.623121193668027,Very Low,Immediate counseling and academic support
1,3,1929491,0,1,1,3,1,0,60,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,1937822,0,4,1,3,1,0,60,0,0,3173.0,85.6,5.0,37.0,60.647917315628554,Moderate,AI skill workshops and regular practice
1,3,1972832,0,10,0,9,0,0,120,0,0,528.0,58.8,5.0,15.0,35.28853887937175,Very Low,Immediate counseling and academic support
1,3,1989014,0,6,1,7,1,0,60,0,2,2787.0,66.4,5.0,35.0,51.53533804552708,Low,Mentoring and personalized study plan
1,3,1993672,0,11,2,1,1,5,60,1,1,1503.0,48.8,5.0,22.0,36.03976709355443,Very Low,Immediate counseling and academic support
1,3,2003628,0,8,0,7,1,0,60,0,3,21.0,0.0,0.0,2.0,1.1774683143090507,Very Low,Immediate counseling and academic support
1,3,2009239,0,7,0,9,1,2,120,0,2,1412.0,84.0,5.0,33.0,56.45151292534698,Low,Mentoring and personalized study plan
1,3,2035574,0,1,2,9,1,0,120,0,2,1253.0,79.2,5.0,36.0,56.16456844591069,Low,Mentoring and personalized study plan
1,3,2045569,0,12,2,1,1,0,60,0,3,165.0,1.0,1.0,7.0,5.120805858275433,Very Low,Immediate counseling and academic support
1,3,2049740,0,3,2,2,1,0,60,0,1,442.0,24.5,2.0,7.0,15.25012489674177,Very Low,Immediate counseling and academic support
1,3,2051809,1,3,1,2,1,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2091096,1,11,2,4,1,0,60,0,2,1538.0,66.0,5.0,33.0,49.339578625154786,Low,Mentoring and personalized study plan
1,3,2091193,1,11,2,9,1,0,60,0,2,2305.0,69.8,5.0,30.0,49.651475052869955,Low,Mentoring and personalized study plan
1,3,2093092,0,0,1,8,1,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2103305,0,0,2,5,1,0,120,1,3,214.0,72.5,2.0,8.0,34.872163264974404,Very Low,Immediate counseling and academic support
1,3,2108914,0,1,2,9,1,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2115250,0,5,2,9,1,0,60,0,0,2326.0,67.8,5.0,33.0,50.610338716016216,Low,Mentoring and personalized study plan
1,3,2145101,0,6,2,1,0,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2149487,0,6,1,5,1,0,60,0,2,1737.0,77.2,5.0,32.0,53.377271167283844,Low,Mentoring and personalized study plan
1,3,2159336,0,9,0,6,1,1,60,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2169127,0,9,0,1,0,0,60,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2172163,0,2,2,9,1,1,120,0,2,796.0,83.8,5.0,29.0,53.615388108715614,Low,Mentoring and personalized study plan
1,3,2177423,0,0,2,6,1,3,60,0,3,334.0,100.0,1.0,7.0,44.83892572547795,Low,Mentoring and personalized study plan
1,3,2187308,0,5,1,1,0,0,120,0,2,1185.0,45.0,5.0,36.0,42.43704092537949,Low,Mentoring and personalized study plan
1,3,2192113,1,6,1,5,1,1,60,1,3,312.0,1.0,1.0,8.0,5.804944523555068,Very Low,Immediate counseling and academic support
1,3,2207474,0,9,2,6,1,0,60,0,2,1456.0,82.4,5.0,29.0,53.51668463151834,Low,Mentoring and personalized study plan
1,3,2213814,0,9,2,1,1,0,60,1,3,88.0,39.5,2.0,4.0,19.25851616981777,Very Low,Immediate counseling and academic support
1,3,2216682,1,2,0,10,0,0,60,0,2,612.0,74.2,5.0,25.0,47.321202834282374,Low,Mentoring and personalized study plan
1,3,2216778,0,0,0,9,1,0,60,0,2,1269.0,61.6,5.0,20.0,39.83342581052268,Very Low,Immediate counseling and academic support
1,3,2218789,0,0,0,3,0,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2227568,0,3,2,3,1,0,60,0,0,1298.0,55.8,5.0,26.0,41.02206699318423,Low,Mentoring and personalized study plan
1,3,2228010,0,6,2,6,1,0,60,0,2,2052.0,63.0,5.0,32.0,47.91743541680333,Low,Mentoring and personalized study plan
1,3,2228601,0,9,0,7,1,0,120,0,0,2890.0,82.8,5.0,38.0,59.91151430696095,Low,Mentoring and personalized study plan
1,3,2229783,0,3,1,1,1,1,60,0,2,2367.0,78.6,10.0,30.0,55.89338039721983,Low,Mentoring and personalized study plan
1,3,2232976,0,10,0,5,0,0,60,1,3,450.0,77.33333333333333,3.0,19.0,43.90150817483957,Low,Mentoring and personalized study plan
1,3,2237567,0,7,0,8,1,0,90,0,3,618.0,86.2,5.0,17.0,47.47423364833745,Low,Mentoring and personalized study plan
1,3,2239766,0,1,2,5,1,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2241250,0,6,2,10,1,0,60,0,1,136.0,0.0,0.0,5.0,3.0020317852484264,Very Low,Immediate counseling and academic support
1,3,2242067,0,12,1,6,1,0,60,0,2,1260.0,86.2,5.0,31.0,56.06248424060286,Low,Mentoring and personalized study plan
1,3,2248243,0,9,2,3,1,0,60,0,2,1274.0,61.8,5.0,26.0,43.405292574173224,Low,Mentoring and personalized study plan
1,3,2251500,1,5,2,5,1,0,60,1,1,1164.0,36.0,5.0,32.0,36.49678191339603,Very Low,Immediate counseling and academic support
1,3,2263129,0,6,0,9,1,0,120,0,1,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2264569,0,3,0,4,1,0,60,0,3,73.0,1.0,1.0,9.0,6.219294616407653,Very Low,Immediate counseling and academic support
1,3,2269561,0,9,1,1,0,0,60,0,1,171.0,35.25,4.0,11.0,22.75772371551988,Very Low,Immediate counseling and academic support
1,3,2276854,0,11,2,4,1,3,180,0,3,19.0,1.0,1.0,4.0,3.2745754294468377,Very Low,Immediate counseling and academic support
1,3,2278390,1,11,0,7,1,0,60,0,1,5795.0,78.8,5.0,35.0,58.597731894906794,Low,Mentoring and personalized study plan
1,3,2281286,0,9,2,3,0,0,60,0,2,390.0,71.6,5.0,13.0,39.14929527238404,Very Low,Immediate counseling and academic support
1,3,2285017,0,6,0,2,0,0,60,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2292824,1,8,2,7,0,0,60,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2296716,0,10,0,2,1,0,60,0,1,191.0,1.0,1.0,7.0,5.138978145537359,Very Low,Immediate counseling and academic support
1,3,2299745,0,6,1,6,0,0,60,0,1,282.0,27.5,2.0,11.0,18.66387683201722,Very Low,Immediate counseling and academic support
1,3,2318161,0,8,0,0,1,0,60,0,2,395.0,53.2,5.0,16.0,33.53697598952296,Very Low,Immediate counseling and academic support
1,3,2321660,1,8,2,7,0,0,60,0,2,234.0,72.6,5.0,16.0,41.18444759532411,Low,Mentoring and personalized study plan
1,3,2326401,0,8,2,5,0,0,60,0,3,188.0,66.0,2.0,6.0,31.091200280038063,Very Low,Immediate counseling and academic support
1,3,2333415,0,6,0,9,1,0,120,0,2,2297.0,63.4,5.0,34.0,49.41146497521512,Low,Mentoring and personalized study plan
1,3,2344216,1,3,2,1,1,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2346145,0,5,0,7,1,0,60,0,2,3378.0,66.8,5.0,32.0,50.364222067161535,Low,Mentoring and personalized study plan
1,3,2349805,0,0,2,6,1,0,60,0,1,25.0,0.0,0.0,1.0,0.5988687019736763,Very Low,Immediate counseling and academic support
1,3,2353764,0,11,2,4,1,0,120,0,2,924.0,56.0,5.0,23.0,39.09647958375106,Very Low,Immediate counseling and academic support
1,3,2357372,0,1,2,3,0,0,180,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2363168,0,0,0,6,1,0,60,0,2,2751.0,80.0,5.0,37.0,58.11296711468499,Low,Mentoring and personalized study plan
1,3,2375759,0,5,2,0,0,1,60,0,0,3089.0,84.8,5.0,34.0,58.52502080257839,Low,Mentoring and personalized study plan
1,3,2385665,0,0,2,3,1,0,60,0,2,1019.0,80.2,5.0,23.0,48.84287832566963,Low,Mentoring and personalized study plan
1,3,2386867,0,2,2,5,1,1,60,0,3,147.0,90.0,2.0,7.0,41.243939329731475,Low,Mentoring and personalized study plan
1,3,2394741,0,0,2,5,1,1,60,0,1,312.0,25.5,2.0,9.0,16.722054158106562,Very Low,Immediate counseling and academic support
1,3,2399380,0,9,2,3,1,0,180,1,3,38.0,100.0,1.0,3.0,42.30645982899334,Low,Mentoring and personalized study plan
1,3,2401304,0,9,2,7,0,1,60,0,2,1555.0,73.6,5.0,35.0,53.554251202962,Low,Mentoring and personalized study plan
1,3,2407594,0,3,0,6,1,0,120,0,2,1751.0,71.8,5.0,34.0,52.38984694271469,Low,Mentoring and personalized study plan
1,3,2410544,1,10,1,6,1,0,60,0,2,716.0,81.25,5.0,24.0,49.63249663449286,Low,Mentoring and personalized study plan
1,3,2414945,1,6,0,5,0,0,60,1,1,421.0,78.33333333333333,3.0,13.0,40.79286699217802,Low,Mentoring and personalized study plan
1,3,2423078,1,3,0,1,1,2,60,0,1,17.0,70.0,2.0,2.0,30.246101149235795,Very Low,Immediate counseling and academic support
1,3,2426442,0,4,0,2,1,0,60,0,3,211.0,35.5,2.0,7.0,19.488671113760812,Very Low,Immediate counseling and academic support
1,3,2426864,0,1,0,1,1,0,60,0,2,372.0,46.6,5.0,10.0,27.392528411614148,Very Low,Immediate counseling and academic support
1,3,2428341,0,7,0,5,1,0,60,0,2,321.0,67.0,5.0,16.0,39.005254864239014,Very Low,Immediate counseling and academic support
1,3,2432551,1,6,0,1,1,0,60,0,1,531.0,79.5,4.0,12.0,41.290735349522215,Low,Mentoring and personalized study plan
1,3,2436711,0,1,0,7,1,0,60,0,2,2585.0,65.2,5.0,32.0,49.169967305672806,Low,Mentoring and personalized study plan
1,3,2444705,0,5,2,1,1,3,60,0,2,1573.0,47.6,5.0,26.0,37.93427387768537,Very Low,Immediate counseling and academic support
1,3,2446694,1,6,2,1,1,0,60,0,1,821.0,75.0,2.0,24.0,45.59874186052318,Low,Mentoring and personalized study plan
1,3,2448699,0,0,0,9,1,0,120,0,1,176.0,77.0,2.0,8.0,36.645603768206975,Very Low,Immediate counseling and academic support
1,3,2449399,0,1,1,6,1,0,60,0,2,1027.0,62.2,5.0,22.0,41.0670744498361,Low,Mentoring and personalized study plan
1,3,2454351,0,0,2,5,1,0,90,0,3,58.0,0.0,0.0,2.0,1.2033288769510218,Very Low,Immediate counseling and academic support
1,3,2459279,0,7,0,7,1,0,120,0,1,52.0,0.0,0.0,4.0,2.361925969872688,Very Low,Immediate counseling and academic support
1,3,2462576,0,6,1,7,0,1,60,0,2,241.0,80.8,5.0,15.0,43.88794478536511,Low,Mentoring and personalized study plan
1,3,2464901,0,12,0,3,0,0,120,1,3,19.0,1.0,1.0,1.0,1.5303893829352095,Very Low,Immediate counseling and academic support
1,3,2475591,0,12,1,4,1,0,120,0,2,1969.0,72.6,5.0,31.0,51.11802853555305,Low,Mentoring and personalized study plan
1,3,2482994,0,8,2,10,0,1,60,0,1,306.0,71.5,12.0,26.0,50.358724340729225,Low,Mentoring and personalized study plan
1,3,2486159,0,10,0,3,1,1,60,0,2,573.0,75.0,5.0,11.0,39.474409519668555,Very Low,Immediate counseling and academic support
1,3,2487430,0,10,0,2,0,0,60,0,2,440.0,54.4,5.0,22.0,37.536800118191856,Very Low,Immediate counseling and academic support
1,3,2487573,0,7,2,10,1,0,150,0,2,1857.0,50.8,5.0,34.0,44.06393396001331,Low,Mentoring and personalized study plan
1,3,2494258,0,0,0,2,0,1,60,0,2,340.0,51.8,5.0,16.0,32.938534612622725,Very Low,Immediate counseling and academic support
1,3,2497189,0,6,0,4,0,1,120,1,3,23.0,100.0,1.0,1.0,41.133185119437044,Low,Mentoring and personalized study plan
1,3,2497624,0,6,2,7,1,0,120,1,2,1766.0,75.6,5.0,32.0,52.757540256922155,Low,Mentoring and personalized study plan
1,3,2511519,0,2,0,4,1,0,60,0,0,1156.0,85.0,5.0,32.0,56.09119044039236,Low,Mentoring and personalized study plan
1,3,2520290,0,6,0,4,1,0,60,0,2,4020.0,51.2,5.0,39.0,48.642705217566466,Low,Mentoring and personalized study plan
1,3,2520649,0,2,2,9,1,0,60,0,2,544.0,65.0,5.0,18.0,39.523907871890714,Very Low,Immediate counseling and academic support
1,3,2537934,1,0,1,10,2,0,120,0,1,156.0,46.333333333333336,3.0,8.0,24.900672704745418,Very Low,Immediate counseling and academic support
1,3,2542310,0,3,2,5,0,2,60,0,1,127.0,100.0,1.0,6.0,44.112851012670795,Low,Mentoring and personalized study plan
1,3,2545047,0,0,0,8,0,0,120,0,2,1675.0,75.0,5.0,30.0,51.29114655383099,Low,Mentoring and personalized study plan
1,3,2552708,1,7,2,5,1,1,60,0,2,837.0,81.4,5.0,18.0,46.28869557065012,Low,Mentoring and personalized study plan
1,3,2559992,0,6,2,9,0,1,120,0,1,168.0,92.33333333333333,3.0,11.0,45.05324596076255,Low,Mentoring and personalized study plan
1,3,2567715,1,11,0,2,1,0,120,0,1,961.0,53.4,5.0,25.0,39.245130844067454,Very Low,Immediate counseling and academic support
1,3,2570396,0,8,0,8,1,1,60,0,2,1207.0,58.8,5.0,28.0,43.321254685441914,Low,Mentoring and personalized study plan
1,3,2576637,0,1,0,3,0,0,120,0,0,1875.0,79.2,5.0,35.0,56.01791012310877,Low,Mentoring and personalized study plan
1,3,2578532,0,8,2,2,0,0,120,0,2,954.0,82.2,5.0,28.0,52.50442435170088,Low,Mentoring and personalized study plan
1,3,2580626,0,7,1,9,1,1,60,0,0,3067.0,68.2,5.0,36.0,53.032434949492725,Low,Mentoring and personalized study plan
1,3,2594368,0,2,0,1,0,0,60,1,2,388.0,64.4,5.0,18.0,39.17487414831917,Very Low,Immediate counseling and academic support
1,3,2599784,0,9,1,4,0,0,60,0,2,941.0,54.6,5.0,26.0,40.29254751039549,Low,Mentoring and personalized study plan
1,3,2603061,0,1,2,7,1,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2603534,0,7,0,2,1,0,60,1,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2609768,0,3,1,5,0,0,60,0,3,41.0,0.0,0.0,2.0,1.1914469968182244,Very Low,Immediate counseling and academic support
1,3,2610170,0,6,2,7,0,0,60,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2610745,0,10,0,3,0,0,60,0,2,662.0,71.0,5.0,25.0,46.0761495405553,Low,Mentoring and personalized study plan
1,3,2611512,0,10,2,4,0,0,60,0,1,301.0,72.33333333333333,3.0,8.0,35.40201815293692,Very Low,Immediate counseling and academic support
1,3,2614271,0,11,0,1,1,1,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2614777,0,6,1,6,1,0,60,0,2,1574.0,78.0,5.0,39.0,57.65311234669455,Low,Mentoring and personalized study plan
1,3,2622652,0,7,2,4,1,0,60,0,2,1086.0,63.6,5.0,21.0,41.08691621440095,Low,Mentoring and personalized study plan
1,3,2623656,0,11,0,2,0,3,60,0,2,735.0,55.6,5.0,12.0,32.409032196830076,Very Low,Immediate counseling and academic support
1,3,2627398,0,8,2,10,0,0,60,0,3,138.0,57.666666666666664,3.0,15.0,33.49119266568096,Very Low,Immediate counseling and academic support
1,3,2627493,0,8,0,9,0,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2629503,0,11,2,9,0,1,240,1,3,29.0,100.0,1.0,2.0,41.71877407302701,Low,Mentoring and personalized study plan
1,3,2631298,0,5,2,4,0,0,60,0,3,700.0,52.25,4.0,22.0,36.32280870509682,Very Low,Immediate counseling and academic support
1,3,2634319,0,0,1,5,1,0,60,0,0,3405.0,71.4,5.0,36.0,54.54867468389776,Low,Mentoring and personalized study plan
1,3,2638403,0,6,0,1,1,0,60,0,2,1196.0,88.2,5.0,34.0,58.56193850308512,Low,Mentoring and personalized study plan
1,3,2660510,0,12,2,1,0,0,60,1,2,333.0,41.6,5.0,17.0,29.43503742258173,Very Low,Immediate counseling and academic support
1,3,2670300,0,1,2,1,1,0,60,0,2,1629.0,63.4,5.0,30.0,46.618995584059896,Low,Mentoring and personalized study plan
1,3,2677541,0,10,2,6,0,1,120,0,0,2206.0,78.58333333333333,12.0,38.0,61.496776698480545,Moderate,AI skill workshops and regular practice
1,3,2681505,0,8,1,9,1,0,60,0,2,61.0,54.8,5.0,8.0,29.29236920092208,Very Low,Immediate counseling and academic support
1,3,2681940,0,6,0,4,1,5,60,0,2,898.0,60.6,5.0,21.0,39.755516598814715,Very Low,Immediate counseling and academic support
1,3,2682693,1,4,2,9,0,0,120,0,1,158.0,1.0,1.0,7.0,5.115913319397222,Very Low,Immediate counseling and academic support
1,3,2684107,0,12,0,2,1,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
1,3,2685247,0,2,0,3,0,0,60,0,0,491.0,80.0,5.0,27.0,50.71942250277629,Low,Mentoring and personalized study plan
1,3,2687739,0,11,0,3,1,0,120,0,3,31.0,0.0,0.0,1.0,0.6030623067264282,Very Low,Immediate counseling and academic support
1,3,2687858,0,11,2,9,1,0,120,0,2,1908.0,55.4,5.0,37.0,47.68376564692333,Low,Mentoring and personalized study plan
1,3,2688495,0,0,2,4,1,0,60,0,0,2068.0,85.0,5.0,35.0,58.4728044093223,Low,Mentoring and personalized study plan
1,3,2688945,0,8,1,5,1,0,60,0,2,772.0,74.4,5.0,21.0,45.187450899006926,Low,Mentoring and personalized study plan
1,3,2692969,0,6,1,9,1,0,75,0,2,2408.0,77.0,5.0,39.0,57.83602340732708,Low,Mentoring and personalized study plan
1,3,2694919,0,0,2,7,1,0,120,1,2,1369.0,73.4,5.0,23.0,46.367505269580164,Low,Mentoring and personalized study plan
1,3,2698577,0,10,2,6,1,0,60,0,1,717.0,64.4,5.0,22.0,41.73040487094391,Low,Mentoring and personalized study plan
1,3,2698588,0,12,1,4,0,0,120,0,0,605.0,92.4,5.0,24.0,54.01491494656696,Low,Mentoring and personalized study plan
1,3,2698591,0,10,2,10,1,0,180,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
2,2,28418,0,11,0,3,0,0,30,0,1,328.0,31.5,2.0,15.0,22.621609197137154,Very Low,Immediate counseling and academic support
2,2,29764,1,0,0,6,0,0,90,0,0,2867.0,89.33333333333333,9.0,33.0,61.744652554079835,Moderate,AI skill workshops and regular practice
2,2,29820,1,0,1,5,0,0,60,0,2,2502.0,80.61538461538461,13.0,32.0,59.56382390512787,Low,Mentoring and personalized study plan
2,2,40333,1,4,1,1,1,0,30,0,3,174.0,0.0,0.0,6.0,3.6099866308530655,Very Low,Immediate counseling and academic support
2,2,40604,1,2,0,0,1,0,30,0,2,465.0,68.28571428571429,7.0,25.0,45.92417380355423,Low,Mentoring and personalized study plan
2,2,42638,1,6,1,10,1,0,60,0,2,11845.0,72.38461538461539,13.0,42.0,68.61561123535267,Moderate,AI skill workshops and regular practice
2,2,45664,1,12,1,7,0,0,60,0,3,1445.0,51.5625,16.0,30.0,47.64824884783263,Low,Mentoring and personalized study plan
2,2,46605,1,0,1,7,1,0,60,0,0,3427.0,93.55555555555556,9.0,38.0,66.73192129741163,Moderate,AI skill workshops and regular practice
2,2,49119,1,2,1,0,0,0,90,0,0,2268.0,84.9090909090909,11.0,32.0,60.04632726582449,Moderate,AI skill workshops and regular practice
2,2,50263,1,11,1,9,1,0,60,0,3,6288.0,76.64285714285714,14.0,38.0,64.64506389384097,Moderate,AI skill workshops and regular practice
2,2,51576,0,3,2,2,0,0,90,0,3,6101.0,87.0625,16.0,29.0,64.52109078713103,Moderate,AI skill workshops and regular practice
2,2,54391,1,9,2,2,0,0,60,0,3,179.0,44.5,2.0,6.0,22.484909872908933,Very Low,Immediate counseling and academic support
2,2,57340,0,0,0,3,0,0,120,0,2,1090.0,70.2,5.0,30.0,48.96227009043767,Low,Mentoring and personalized study plan
2,2,59541,1,0,0,5,0,0,30,1,3,441.0,40.0,1.0,4.0,19.169525630390403,Very Low,Immediate counseling and academic support
2,2,62278,1,11,0,4,0,0,40,0,1,1037.0,62.166666666666664,6.0,28.0,45.08481683649489,Low,Mentoring and personalized study plan
2,2,64296,1,6,1,3,0,0,60,0,1,1239.0,86.5,4.0,16.0,46.911162105695794,Low,Mentoring and personalized study plan
2,2,66254,0,2,0,0,0,0,30,0,1,2149.0,72.16666666666667,6.0,28.0,49.86203158400494,Low,Mentoring and personalized study plan
2,2,69489,1,9,2,9,0,0,150,0,3,215.0,0.0,0.0,7.0,4.22003827883408,Very Low,Immediate counseling and academic support
2,2,69494,0,12,3,3,0,0,80,0,3,2049.0,12.4,5.0,27.0,24.768361870240906,Very Low,Immediate counseling and academic support
2,2,69703,1,12,2,3,0,0,120,0,2,695.0,74.55555555555556,9.0,31.0,53.15266582479807,Low,Mentoring and personalized study plan
2,2,70381,1,6,1,4,1,0,30,0,2,755.0,75.33333333333333,9.0,28.0,51.761526936925065,Low,Mentoring and personalized study plan
2,2,70771,1,6,1,5,0,0,60,0,3,181.0,50.0,1.0,5.0,23.569198106608354,Very Low,Immediate counseling and academic support
2,2,74290,1,6,2,2,0,0,60,0,3,271.0,10.0,2.0,9.0,10.493397858962757,Very Low,Immediate counseling and academic support
2,2,75454,1,9,0,9,0,0,120,0,2,4465.0,71.66666666666667,9.0,34.0,56.37627796873335,Low,Mentoring and personalized study plan
2,2,75469,1,1,0,9,0,0,210,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
2,2,75728,0,9,1,4,1,0,30,0,1,1868.0,68.5,2.0,17.0,39.660758448017944,Very Low,Immediate counseling and academic support
2,2,79461,1,6,0,8,0,0,90,0,3,810.0,33.714285714285715,7.0,22.0,30.592548601754423,Very Low,Immediate counseling and academic support
2,2,80329,1,8,2,9,0,0,120,0,3,4608.0,75.9375,16.0,41.0,66.00432632386773,Moderate,AI skill workshops and regular practice
2,2,82575,1,11,1,9,0,0,30,0,0,658.0,93.66666666666667,9.0,26.0,57.864272962414496,Low,Mentoring and personalized study plan
2,2,83219,0,11,0,1,0,0,60,0,2,3395.0,73.07692307692308,13.0,34.0,58.335378161452255,Low,Mentoring and personalized study plan
2,2,83453,1,11,1,5,1,0,30,0,3,382.0,30.0,1.0,9.0,18.03526526117438,Very Low,Immediate counseling and academic support
2,2,84299,1,3,0,3,0,0,120,0,3,1986.0,75.47058823529412,17.0,35.0,61.03229853372376,Moderate,AI skill workshops and regular practice
2,2,86047,0,10,1,3,0,0,30,0,3,1065.0,50.785714285714285,14.0,24.0,42.51213892999223,Low,Mentoring and personalized study plan
2,2,88758,1,4,4,0,1,0,330,0,3,51.0,0.0,0.0,2.0,1.198436338072811,Very Low,Immediate counseling and academic support
2,2,94484,1,11,2,3,1,0,120,1,2,2275.0,85.6,5.0,33.0,57.694693075617835,Low,Mentoring and personalized study plan
2,2,95906,0,1,0,6,0,0,120,0,2,1721.0,93.22222222222223,9.0,28.0,59.592252857673714,Low,Mentoring and personalized study plan
2,2,96538,1,4,2,1,0,0,60,0,1,182.0,36.0,3.0,8.0,20.785511658674007,Very Low,Immediate counseling and academic support
2,2,97486,1,5,1,8,1,0,60,0,3,13.0,0.0,0.0,3.0,1.7532721901425907,Very Low,Immediate counseling and academic support
2,2,100621,1,11,0,6,1,0,60,0,3,59.0,0.0,0.0,5.0,2.9482138575881085,Very Low,Immediate counseling and academic support
2,2,105523,1,6,1,7,1,0,90,0,2,1954.0,51.38461538461539,13.0,39.0,51.55826775392928,Low,Mentoring and personalized study plan
2,2,107028,1,1,2,2,0,0,90,0,3,666.0,62.625,8.0,20.0,41.42911139001395,Low,Mentoring and personalized study plan
2,2,107339,0,6,1,2,0,0,60,0,2,4604.0,78.92307692307692,13.0,41.0,65.58861849945382,Moderate,AI skill workshops and regular practice
2,2,108834,1,11,0,2,0,0,90,0,3,290.0,84.0,3.0,16.0,44.712159334921225,Low,Mentoring and personalized study plan
2,2,108947,1,6,2,1,0,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
2,2,116174,1,3,0,5,1,0,90,0,3,257.0,0.0,0.0,5.0,3.086602814428926,Very Low,Immediate counseling and academic support
2,2,116518,1,3,1,4,0,0,80,0,2,942.0,71.11111111111111,9.0,26.0,49.04054803182253,Low,Mentoring and personalized study plan
2,2,117232,1,2,0,3,0,0,90,0,2,2692.0,72.9047619047619,21.0,37.0,63.805063334616264,Moderate,AI skill workshops and regular practice
2,2,118098,1,1,1,7,0,0,30,0,1,537.0,35.22222222222222,9.0,14.0,27.425179969409697,Very Low,Immediate counseling and academic support
2,2,119353,1,4,0,4,1,0,90,0,3,3766.0,85.83333333333333,12.0,35.0,63.74292788768445,Moderate,AI skill workshops and regular practice
2,2,119729,1,0,1,10,1,0,30,0,3,573.0,10.0,1.0,8.0,9.587366330299782,Very Low,Immediate counseling and academic support
2,2,122392,1,3,0,2,1,0,60,0,2,809.0,54.0,5.0,29.0,41.70447425234657,Low,Mentoring and personalized study plan
